,자치구,동,면적_동,store_총_개소,백화점_개소,백화점_건물연면적,복합쇼핑몰_개소,복합쇼핑몰_건물연면적,전문점_개소,전문점_건물연면적,합계_사업체수,총_수급자_가구,㎡당 매매평균가,㎡당 전세평균가,수입차합계,수입화물차,수입특수차,주택건설현황,남자수,여자수,인구,면적,인구밀도,사용년수,세대수
2471,동작구,사당1동,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856,350.0,757.0,429.0,14276.0,58.0,7.0,6893,10456,11648,24064,0.79,30461,50-,0
2472,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,0-5,4422
2473,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,5-10,7159
2474,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,10-15,14309
2475,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,15-20,6957
2476,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,20-30,19941
2477,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,30-40,868
2478,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,40-50,238
2479,동작구,사당3동,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,225.0,757.0,429.0,14276.0,58.0,7.0,6893,11027,11884,26762,0.92,29089,50-,0
2480,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,0-5,4422
2481,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,5-10,7159
2482,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,10-15,14309
2483,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,15-20,6957
2484,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,20-30,19941
2485,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,30-40,868
2486,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,40-50,238
2487,동작구,사당4동,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664,269.0,757.0,429.0,14276.0,58.0,7.0,6893,6838,7407,15091,0.38,39713,50-,0
2488,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,0-5,4422
2489,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,5-10,7159
2490,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,10-15,14309
2491,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,15-20,6957
2492,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,20-30,19941
2493,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,30-40,868
2494,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,40-50,238
2495,동작구,사당5동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,195.0,757.0,429.0,14276.0,58.0,7.0,6893,6304,6610,13207,0.57,23170,50-,0
2496,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,0-5,4422
2497,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,5-10,7159
2498,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,10-15,14309
2499,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,15-20,6957
2500,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,20-30,19941
2501,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,30-40,868
2502,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,40-50,238
2503,동작구,대방동,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,798.0,726.0,431.0,14276.0,58.0,7.0,6893,17729,19589,40360,1.55,26039,50-,0
2504,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,0-5,4422
2505,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,5-10,7159
2506,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,10-15,14309
2507,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,15-20,6957
2508,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,20-30,19941
2509,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,30-40,868
2510,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,40-50,238
2511,동작구,신대방1동,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,245.0,613.0,387.0,14276.0,58.0,7.0,6893,11539,12282,27214,0.62,43894,50-,0
2512,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,0-5,4422
2513,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,5-10,7159
2514,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,10-15,14309
2515,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,15-20,6957
2516,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,20-30,19941
2517,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,30-40,868
2518,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,40-50,238
2519,동작구,신대방2동,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,293.0,613.0,387.0,14276.0,58.0,7.0,6893,9578,10287,21076,1.03,20462,50-,0
2520,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,0-5,4422
2521,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,5-10,7159
2522,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,10-15,14309
2523,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,15-20,6957
2524,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,20-30,19941
2525,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,30-40,868
2526,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,40-50,238
2527,동작구,흑석동,1.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1514,446.0,1003.0,530.0,14276.0,58.0,7.0,6893,16550,17158,33231,1.68,19780,50-,0
2528,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,0-5,4422
2529,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,5-10,7159
2530,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,10-15,14309
2531,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,15-20,6957
2532,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,20-30,19941
2533,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,30-40,868
2534,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,40-50,238
2535,동작구,노량진1동,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,535.0,706.0,414.5,14276.0,58.0,7.0,6893,17665,17227,32802,1.58,20761,50-,0
2536,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,0-5,4422
2537,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,5-10,7159
2538,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,10-15,14309
2539,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,15-20,6957
2540,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,20-30,19941
2541,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,30-40,868
2542,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,40-50,238
2543,동작구,사당2동,2.75,1.0,1.0,15248.0,0.0,0.0,0.0,0.0,1667,302.0,815.5,491.0,14276.0,58.0,7.0,6893,13623,14680,28742,2.75,10452,50-,0
2544,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,0-5,363
2545,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,5-10,3040
2546,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,10-15,14497
2547,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,15-20,10045
2548,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,20-30,10471
2549,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,30-40,2585
2550,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,40-50,1150
2551,관악구,보라매동,0.76,1.0,1.0,91647.0,0.0,0.0,0.0,0.0,1407,522.0,602.0,384.0,11000.0,91.0,14.0,4126,11958,12374,26398,0.76,34734,50-,0
2552,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,0-5,363
2553,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,5-10,3040
2554,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,10-15,14497
2555,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,15-20,10045
2556,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,20-30,10471
2557,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,30-40,2585
2558,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,40-50,1150
2559,관악구,청림동,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,446,347.0,602.0,384.0,11000.0,91.0,14.0,4126,7784,8331,16527,0.78,21188,50-,0
2560,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,0-5,363
2561,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,5-10,3040
2562,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,10-15,14497
2563,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,15-20,10045
2564,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,20-30,10471
2565,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,30-40,2585
2566,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,40-50,1150
2567,관악구,행운동,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,590.0,602.0,384.0,11000.0,91.0,14.0,4126,13902,14634,30438,0.39,78046,50-,0
2568,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,0-5,363
2569,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,5-10,3040
2570,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,10-15,14497
2571,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,15-20,10045
2572,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,20-30,10471
2573,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,30-40,2585
2574,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,40-50,1150
2575,관악구,낙성대동,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323,206.0,602.0,384.0,11000.0,91.0,14.0,4126,8348,8103,17780,0.3,59267,50-,0
2576,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,0-5,363
2577,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,5-10,3040
2578,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,10-15,14497
2579,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,15-20,10045
2580,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,20-30,10471
2581,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,30-40,2585
2582,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,40-50,1150
2583,관악구,중앙동,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,274.0,602.0,384.0,11000.0,91.0,14.0,4126,6773,7333,15716,2.27,6923,50-,0
2584,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,0-5,363
2585,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,5-10,3040
2586,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,10-15,14497
2587,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,15-20,10045
2588,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,20-30,10471
2589,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,30-40,2585
2590,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,40-50,1150
2591,관악구,인헌동,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,291.0,602.0,384.0,11000.0,91.0,14.0,4126,13345,13634,27293,1.08,25271,50-,0
2592,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,0-5,363
2593,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,5-10,3040
2594,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,10-15,14497
2595,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,15-20,10045
2596,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,20-30,10471
2597,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,30-40,2585
2598,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,40-50,1150
2599,관악구,남현동,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846,152.0,604.0,456.0,11000.0,91.0,14.0,4126,8035,8969,18998,3.27,5810,50-,0
2600,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,0-5,363
2601,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,5-10,3040
2602,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,10-15,14497
2603,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,15-20,10045
2604,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,20-30,10471
2605,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,30-40,2585
2606,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,40-50,1150
2607,관악구,서원동,0.54,1.0,0.0,0.0,1.0,37758.0,0.0,0.0,1312,398.0,487.0,312.0,11000.0,91.0,14.0,4126,11350,11066,23933,0.54,44320,50-,0
2608,관악구,신원동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847,504.0,487.0,312.0,11000.0,91.0,14.0,4126,8679,9106,20119,0.64,31436,0-5,363
2609,관악구,신원동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847,504.0,487.0,312.0,11000.0,91.0,14.0,4126,8679,9106,20119,0.64,31436,5-10,3040
2610,관악구,신원동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847,504.0,487.0,312.0,11000.0,91.0,14.0,4126,8679,9106,20119,0.64,31436,10-15,14497
2611,관악구,신원동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847,504.0,487.0,312.0,11000.0,91.0,14.0,4126,8679,9106,20119,0.64,31436,15-20,10045
